Name,Cuisine,Ratings,Review,Map,Open Time,Close Time,Payment Methods,Best Dishes,Budget in USD,Phone Number
La Terraza (Hotel Continental),Internacional,4.2,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 12:00am,None,"chupeta de pollo en bbq, tequeños en salsa, chupeta de pollo en bbq",- - -,0212-261.0644
Parrillas Londeros,Parrillada,4.2,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:00pm,mastercard & visa,None,- - -,
Amelia,Gourmet,4.2,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 3:00pm,mastercard & visa,"Buñuelo de platano y kani, Risotto de pollo, Buñuelo de platano y kani",- - -,0212-7535791
Beijing Asian Cuisine (La Boyera),Japonesa,4.2,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & visa,None,- - -,0424.196-2903
Cachilandia,Venezolana,4.2,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 6:00pm,mastercard & visa,"Cachapa con Queso de Mano, Cachapa con jamón y queso, Cachapa con Queso de Mano",- - -,0212-482.7122
Caracas Cafe,Venezolana,4.2,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 8:00pm,mastercard & visa,"Pie de Limon, Cafe Bombon, Pie de Limon",- - -,
La Cocada de Carlos,Venezolana,4.2,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 5:30pm,None,"Cocada, Cocada, Cocada",- - -,0212-985.8724
The Roof Ccs,Tapas,4.2,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 8:00pm,mastercard & visa,None,- - -,0412-014.2135
Dulce Tentación,Internacional,4.2,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:30am, 9:00pm,mastercard & visa,None,- - -,0412-259.799
De la Finca,Internacional,4.2,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 6:30pm,mastercard & amex,"Cachapa gourmet, Golfeados gourmet, Quesillo de auyama",- - -,0212-961.4350
Hecho En Venezuela Store,Venezolana,4.2,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 9:00pm,mastercard & visa,"Torta de queso criollo, Torta choco coco, Torta de queso criollo",- - -,0412-267.4534
Hga Yen,China,4.2,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 10:00pm,mastercard & visa,None,- - -,0212-257-3494
Mandarin Wok,China,4.2,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:00pm,mastercard & visa,None,- - -,
Pepper,Internacional,4.2,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 9:00pm,mastercard & visa,"El brownie, Pizza, La parrilla para dos personas",- - -,
Tony Roma's,Salir a comer,4.1,314,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:30am,mastercard & amex,"Baby back ribs, Brownie con helado, Saint louis ribs ",- - -,0212-265.2118
Mi Pequeña Suiza,Suiza,4.1,282,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & amex,None,- - -,0212-963.7278
Rey David,Internacional,4.1,269,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 10:00pm,mastercard & amex,"Vol au vent de nutella, Crepe de roast beef y hongos, PANETONE TRE MARIE",- - -,0212-284.1790
Favola,Italiana,4.1,207,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 12:30am,mastercard & visa,None,- - -,0212-262.1806
Belle Vue,Salir a comer,4.1,206,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 11:00pm,mastercard & visa,"Punta trasera importada, Congril, Pie de manzana ",- - -,0212.963.4446
Brazilian Grill,Rodizio,4.1,189,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:30pm,mastercard & amex,"Picaña a la parmesana, Punta especial, Piña asada",- - -,0212-991.1921
Tarzilandia,Internacional,4.1,188,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 10:00pm,mastercard & amex,None,- - -,0212-261.8419
All You Can Pizza (El Hatillo),Pizzería,4.1,173,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & visa,None,- - -,0212-961.5428
Altamar,Internacional,4.1,145,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 11:00pm,mastercard & amex,"Sancocho de mero, Empanadas de cazón de entrada, Asopado de Mariscos",- - -,0212-262.1813
Buffalo Wings (CCCT),Internacional,4.1,139,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 12:00am,mastercard & visa,"Alitas de pollo con salsa buffalo midle, Papas kardashian, Extra hot buffallo wings",- - -, 0212-959.7326
Avila Burger (El Hatillo),Salir a comer,4.1,114,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & amex,"Avila burguer, Hamburguesa Banquito, Avila burguer",- - -,0212-211.5487
American Burger,Salir a comer,4.1,105,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:30pm,mastercard & amex,None,- - -,0212-372.87.55
El Asador,Venezolana,4.1,102,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 12:00am,mastercard & amex,None,- - -,0212-993.1119
Chez Wong,China,4.1,90,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 4:00pm,mastercard & visa,"Dim sum surtido , Arroz al estilo cantonés, Pato Peking",- - -,0212-266.5015
Chicharronera Los Pinos,Salir a comer,4.1,88,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 4:00pm,mastercard & amex,"Arepas de chicharrón, Cachapas con extra de queso , Parrilla mixta",- - -,0212-961.5129
Danubio (Las Cupulas),Internacional,4.1,87,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 8:00pm,mastercard & amex,"Marquesa de Almendras, Marquesa de Chocolate, Marquesa de Almendras",- - -,0212-285.5158
Spice,Japonesa,4.1,87,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & amex,None,- - -,0212-635.2797
Bonsai Sushi (Santa Paula),Japonesa,4.1,84,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 9:00pm,mastercard & visa,"Croquetas de cangrejo , Tataki de atun, Croquetas de cangrejo ",- - -,
El Hato Grill,Salir a comer,4.1,83,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & visa,"Parrilla entreverado, Churrasco de Solomo, Parrilla entreverado",- - -,0212-793.0620
Bahareque Smoke House,Salir a comer,4.1,82,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 6:00pm, 12:00am,mastercard & amex,"Pulled pork sandwich, Sándwich pulled pork, Hamburguesa con pulled pork",- - -,0212-9611505
La Colina,Pescados y Mariscos,4.1,82,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 12:00am,mastercard & amex,None,- - -,0212-945.8522
Casa Deli,China,4.1,80,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 9:30pm,mastercard & visa,"Dumplings a la plancha, Dim sum, Dim Sum de cerdo",- - -,0212-731.0332
Tia Nicoletta,Italiana,4.1,80,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 10:00pm,mastercard & visa,"Raviolis, Risotto del mar, Pasta tia nicoletta",- - -,0212-452.0938
Vista Grill,Internacional,4.1,78,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & visa,None,- - -,0212-257.3528
Casa Bermeo,Española,4.1,77,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & visa,"Paella, Sopa de mariscos, Milanesa de pollo gratinada con camarones",- - -,0212-578.3326
Toscano,Italiana,4.1,76,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", Cerrado, Cerrado,mastercard & visa,None,- - -,0212-961.4295
El Rey David (La Boyera),Internacional,4.1,74,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 10:00pm,mastercard & visa,"Canoli de nutella , Crêpes con salmón, Torta rey david",- - -,0212-961.5049
Kafta,Arabe,4.1,72,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 8:00pm,mastercard & visa,"Arroz con pollo y almendras, Plato mixto Youssef, Costillas de cordero",- - -,0212-993.2528
Utopia 19,Internacional,4.1,70,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 9:00pm,mastercard & visa,"Raviolones, Raviolis de auyama y cerdo, Rissoto de espárragos",- - -,0212-961.2970
Kakao,Internacional,4.1,70,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 7:30pm,mastercard & amex,"Chocolate caliente , Torta chocolate fudge, Bombón de sal de araya",- - -,0212-993.5583
Cafe Con Rosas,Salir a comer,4.1,63,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 6:00pm,mastercard & visa,"Tocinillo del cielo, Pasta Carbonara, Escalopas de pollo en salsa de champiñon",- - -,0212-963.6170
El Arabito,Arabe,4.1,60,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 7:30pm,mastercard & visa,"Pizza fresca , Pita, Hummus",- - -,0212-761.7989
Osaki,Japonesa,4.1,60,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & visa,None,- - -,0212-935.4532
Nonna Mia (La Trinidad),Italiana,4.1,59,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 11:00pm,mastercard & visa,"Pizza endiablada, Pizza napolitana, Canelones",- - -,0212-943.1022 
Dragón China,China,4.1,58,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 9:30pm,mastercard & visa,None,- - -,0212-978.0353
Soho Galipan,Tapas,4.1,58,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", Cerrado, Cerrado,mastercard & amex,"Cochinillo al horno, Cochinillo a la leña, Sopa de zanahoria y auyama",- - -,0212-318.1403
Bistrot de la Cuadra,Internacional,4.1,57,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & amex,"Montanara, Ensalada duquesa, tiramisu",- - -,0212-286.4262
Il Pappardelle,Italiana,4.1,57,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30pm, 10:00pm,mastercard & visa,"Risotto de camarones, Ensaladas chinas, Lomito pappardelle ",- - -,0212-577.0317
La Tabernita Escondida,Internacional,4.1,43,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 11:30pm,mastercard & amex,"Medallones en salsa oporto y queso azul, Pollo en salsa de miel , Risotto mar de plata ",- - -,0212-959.7050
Yayus Tex Mex (Manzanares),Parrillada,4.1,43,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & visa,"Burrito de pollo, Burrito de carne molida , Chocolayer",- - -,0212-945.2763
La Taberna de Kurt,Española,4.1,41,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 6:30am, 8:00pm,mastercard & amex,"Paella, Paella, Carré de Cerdo",- - -,0212-991.5102
La Finca Grill (CCCT),Parrillada,4.1,34,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 12:00am,mastercard & visa,"Ensalada tentación, Yuca sancochada, Punta trasera",- - -,0212-959.7596
Casa Roux,Internacional,4.1,32,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 3:00pm,mastercard & visa,"Torta choco choco, Ensalada polinesia, Tres leches",- - -,04241332787
La Chalana del Pollo,Internacional,4.1,32,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 10:00pm,mastercard & visa,"Pollo asado, Sopa de costilla , Mondongo",- - -,0212-761.3177
El Techo de la Ballena,Venezolana,4.1,31,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 6:00pm,mastercard,"Bruschettas, Sandwich de pernil, Bruschettas",- - -,0212-744.1562
Monsieur,Francesa,4.1,31,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:00pm,mastercard & visa,"Fondant de chocolate , Fondant de chocolate, Crepes de Banana Flambeados",- - -,0212-883.1582
Da' Walter,Pizzería,4.1,30,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 5:00pm, 7:00pm,mastercard & visa,None,- - -,0212-987.6732
Sótano Grill,Internacional,4.1,30,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 12:00am,mastercard & visa,"Churrasco mariposa, Ceviche de mero, Parrilla Criolla Mixta",- - -,0212-267.2503
Rompeolas,Pescados y Mariscos,4.1,30,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & amex,"Boquerones a la Vinagreta, Arepitas Fritas, Pollo a la Canasta",- - -,0212-352.4477
Zoco,Internacional,4.1,30,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 4:00pm, 12:00am,mastercard & visa,"Tartar de atun rojo, Fondant de chocolate, Risotto de Champiñones",- - -,0212-286.4752
Villa Romana,Italiana,4.1,29,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 9:00pm,mastercard & visa,None,- - -,0212-373.51.26
Santa Pizza,Pizzería,4.1,28,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 7:00pm,mastercard & visa,"Pizza carbonara, Pizza margarita, Torta de Chocolate",- - -,0212-2659418
Sieng Sieng,China,4.1,26,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 9:00pm,mastercard & visa,"Arroz pegostoso, Sopa mongolesa, Mostaza china al ajo",- - -,0212-753.6624
Aijo,Japonesa,4.1,22,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 5:00pm, 5:00am,mastercard & visa,None,- - -,0212-263.1330
Tavola Calda (La Lagunita),Internacional,4.1,22,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 9:30pm,mastercard & visa,"Centro de lomito tavola, ñoquis de papa en tres salsas, Pizza Tavola Calda",- - -,0212-962.5992
Amarillo Pizza,Salir a comer,4.1,21,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 10:00pm,mastercard & visa,"Pizza de chocolate, Waffles de nutella , Pizza de chocolate",- - -,0212-371.2825
El Rincón del Hatillo,Internacional,4.1,21,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 7:00pm,mastercard & visa,"Parrilla mar y tierra , Linguini alfredo jamón, Solomo caraqueño ",- - -,0212-961.4226
La Ollita,Venezolana,4.1,19,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:30am, 6:00pm,None,"Empanadas argentinas, Tequeñones, Calzon de pollo",- - -,0212-986.5155
Reggiano,Italiana,4.1,19,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 6:00pm,mastercard & visa,"Pasticho de berenjena, Ensalada César con Pollo, Milanesa de pollo a la parmigiana",- - -,0212-988.1621
Avila Market,Internacional,4.1,18,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:30am, 10:00pm,mastercard & visa,"Pollo teriyaki, Avileños Crispy, Pollo teriyaki",- - -,0212-241.0165
El Quijote de la Candelaria,Internacional,4.1,18,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 7:00pm,mastercard & visa,None,- - -,0212-575.4264
Tu Sushi Party,Japonesa,4.1,18,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & visa,"Sushi pizza, Nigiri dinamita, Ensalada neptuno",- - -,0212-863.0831
Big Donuts,Internacional,4.1,17,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 5:00pm,mastercard & visa,None,- - -,0212-714.8989
East Side,Internacional,4.1,17,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & amex,"Hervido de mero, Arroz con pollo, Robalo poché",- - -,02129593919
Talento,Venezolana,4.1,17,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 4:00pm,mastercard & visa,"Cartoccio de lomito, Asado negro, Pie de limón",- - -,0212-959.6984
1204,Pizzería,4.1,16,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & visa,None,- - -,0212-373.7855
El Budare (Campo Claro),Venezolana,4.1,16,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 8:00pm,mastercard & visa,"Crepes de nutella, Pasta fileto con carne, Desayuno criollo",- - -,0212-238.1477
Sol y Sombra,Internacional,4.1,16,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 11:00pm,mastercard & visa,None,- - -,0212-902.2234
Green Tree Cafe,Internacional,4.1,15,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 8:00pm,mastercard & visa,"Ensalada Green Tree, Parrilla mixta, Wrap de pollo",- - -,0212-730.4475
Domino's Pizza (Santa Fe),Pizzería,4.1,15,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 10:00pm,mastercard & visa,"Pizza, Pizza, Pizza",- - -,0212-979.3377
Pan 900,Venezolana,4.1,14,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 7:00pm,mastercard & visa,"Golfeado con queso, Golfeado con queso, Golfeado con queso",- - -,0212-763.5161
Empanadas Chicuelo,Venezolana,4.1,14,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 5:00pm,mastercard & visa,None,- - -,0212-731.3965
Coromoto,Española,4.1,14,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 8:00pm,mastercard & visa,"Pulpo a La Gallega , Lechon al horno, Arroz a la marinera",- - -,0212-761.2160 
Dolce Freddo,Italiana,4.1,14,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:00pm,mastercard & visa,None,- - -,0212-280.0678
Domino's Pizza (El Cafetal),Pizzería,4.1,13,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 10:00pm,mastercard & amex,None,- - -,0212-985.5322
Acanelados,Salir a comer,4.1,12,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 8:30pm,mastercard & visa,"Rolls de chocolate, Chocobom, Rolls de chocolate",- - -,0212-317.5318
Presto (Altamira),Italiana,4.1,12,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:30am, 8:00pm,mastercard & visa,None,- - -,0412-265.2371
Cusica Live,Internacional,4.1,10,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", Cerrado, Cerrado,mastercard & visa,None,- - -,0212-945.5569
Cotorra Grill (California Norte),Salir a comer,4.1,9,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 5:00pm,mastercard & visa,None,- - -,0212-561.6032
Mr. Grill,Internacional,4.1,9,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 12:00am,mastercard & visa,None,- - -,
Totem,Salir a comer,4.1,9,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 4:00pm, 12:00am,mastercard & visa,"Alitas BBQ, Ensalada Caprese, Alitas BBQ",- - -,0212-963.6824
Eight Bistro,Venezolana,4.1,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 11:00pm,mastercard & visa,"Asado Negro, Las hamburguesas, Asado Negro",- - -,0212-761.6897
Rock'n Frays,Salir a comer,4.1,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 5:00pm,mastercard & visa,"Hamburguesa Funk , Hamburguesa Rock`n Frays, Hamburguesa Funk ",- - -,0212-267.2934
La Taza de Los Palos Grandes,Venezolana,4.1,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 8:00pm,mastercard & visa,None,- - -,0424-275.4575
El Peregrino Restaurant,Internacional,4.1,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 3:00pm,None,"Pollo Alfredo, Pollo Alfredo, Pechuga de pollo con parmesano",- - -,0212-753.0545 
"Capresa
",Salir a comer,4.1,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 2:30pm,mastercard & visa,"Linguini al pesto, Pasta graciela, Linguini al pesto",- - -,0212-263.0462
Esquina Carbone Espresso (CCCT),Internacional,4.1,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 7:00pm,None,"Espresso, Espresso, Espresso",- - -,
Nugantina Deli,Internacional,4.1,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 7:00pm,mastercard & visa,None,- - -,0212-284.4398
One Way,Mexicana,4.1,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 4:00pm,mastercard & visa,"Hamburguesa one way, Cheese beef , One way deluxe ",- - -,0212-578.2675
Sanduchería,Salir a comer,4.1,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 7:00pm,None,None,- - -,0212-959.6568
Mezzanotte,Italiana,4.0,349,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:30pm,mastercard & amex,"Creme brulee, Insalata vecchia , Risotto frutos del mar",- - -,0212-993.6761
Mamma Bella (El Recreo),Italiana,4.0,180,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 12:00am,mastercard & amex,"Pizza mamma bella, Carpaccio de lomito, Pizza mamma bella",- - -,0212-706.8947
Le Coq D'Or,Francesa,4.0,169,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 11:00pm,mastercard & visa,None,- - -,0212-991.7997
Gourmet 54,Internacional,4.0,160,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 7:00pm,mastercard & visa,None,- - -,0212-994.1110
Cristal Mar,Pescados y Mariscos,4.0,151,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 1:00am,mastercard & amex,"Parrilla mixta, Mondonguito de Mero, Langosta a la plancha",- - -,0212-337.6112
Romana,Italiana,4.0,144,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & amex,None,- - -,0212-992.6204
Pizza Hut (Las Mercedes),Pizzería,4.0,136,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 11:00pm,mastercard & visa,"Pizza 4 estaciones, Pepperoni, Calzone supremo",- - -,0212-993.5104
Marrakech,Marroquí,4.0,130,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 5:00pm,mastercard & visa,None,- - -,0212-285.6777
Il Caminetto,Italiana,4.0,103,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & amex,"Alcachofas a la romana, Pasta frank sinatra, Alcachofas a la romana",- - -,0212-261.5387
