Name,Cuisine,Ratings,Review,Map,Open Time,Close Time,Payment Methods,Best Dishes,Budget in USD,Phone Number
Sanduchería,Salir a comer,4.1,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:00am, 7:00pm,None,None,- - -,0212-959.6568
Versailles (El Paraiso),Internacional,4.0,89,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:30am, 9:00pm,mastercard & visa,None,- - -,0212-461.7010
Araxi (Sambil),Salir a comer,4.0,79,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 9:00pm,mastercard & amex,"Papas con queso chedar y tocineta, Aros de cebollas, Hamburguesa bbq",- - -,0212-2645125
Pancho Villa Tacos (Caurimare),Mexicana,4.0,70,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 5:00pm, 11:00pm,mastercard & visa,"Panchilado, Tostadas, Triple nacho",- - -,0424-171.4453
Santos Sabores,Internacional,4.0,70,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:30am, 8:00pm,mastercard & visa,"Desayuno criollo, Empanadas de pollo, Desayuno criollo",- - -,0212-993.2228
El Nuevo Da Vittorio,Italiana,4.0,65,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 9:00pm,mastercard & visa,"Vermicelli al parmigiano, Berenjenas a la parmesana , Cordero",- - -,0212-731.0098
El Ventura,Peruana,4.0,50,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 10:00pm,mastercard & visa,"Chicharron de pescado, Arroz chaufa, Causa limeña",- - -,0212-266.4797
La Granja del Pollo,Salir a comer,4.0,42,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 10:30pm,mastercard & amex,"Plato a la puerto rico, Solomo a la parrilla, Parrilla criolla",- - -,0212-753.3086
Mezza Luna,Italiana,4.0,41,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 1:00am,mastercard & visa,None,- - -,0212-484.6794
Brother's,Venezolana,4.0,36,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 8:00pm,mastercard & visa,"Parrilla brothers, Asado negro, Burritos",- - -,0212-264.8569
Rancho Tranquilino,Salir a comer,4.0,35,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 11:00pm,mastercard & visa,"Punta trasera, Asado de tiras, Langosta en temporada",- - -,0212-753.1373
Miga's (C.C. Lido),Salir a comer,4.0,27,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 8:00pm,mastercard & visa,"Cafe, Cafe, El melt",- - -,0212-951.5612
Paramo Café (C. C. Sambil),Venezolana,4.0,26,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:00am, 9:00pm,mastercard & visa,None,- - -,
Il Sapore della Nonna,Italiana,4.0,26,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 7:30pm,mastercard & visa,"Pizza philadelphia , Pasticho, Linguini Frank Sinatra",- - -,0212-6318500
Las Fuentes Brasas,Salir a comer,4.0,25,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 11:00pm,mastercard & visa,"Churrasco de atún, Churrasco de pollo, Solo para dos ",- - -,0212-451.2643
Coco's,Pizzería,4.0,22,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 10:30pm,mastercard & amex,"Pizza , Pizza , Pizza margarita",- - -,0212-961.3654
Café Sacro,Internacional,4.0,21,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 4:00pm,None,"Ceviche de camarones, Crevice de pescado, Chupe de camarones",- - -,0212-861.65.62
Mangia,Internacional,4.0,21,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 6:00pm,mastercard & visa,"El chupe de pollo, Carpaccio de lomito, Tartaletas de reina pepeada",- - -,0212-952.6245
Sur,Internacional,4.0,21,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 6:30am, 10:00pm,mastercard & amex,"Hamburguesa estilo JW, Carpaccio de lomito, Hamburguesa estilo JW",- - -,0212-957.6070
Biscotti,Sandwiches,4.0,19,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 6:00am, 9:00pm,mastercard & visa,"Tartaletas de fresa, Bomba de nutella, Bomba de arequipe",- - -,0212-237.0339
Bocado's,Internacional,4.0,11,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 8:00pm,mastercard & visa,"Pasticho de carne, Asado Negro, Pizza americana",- - -,0212-452.0763
Rio Chico,Española,4.0,9,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 10:00pm,mastercard & amex,"Lengua en salsa, Cazuela de atún, Arroz con pollo y chorizo",- - -,0212-2632384
El Farolito de los Uruguayos,Internacional,4.0,9,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 11:00pm,None,None,- - -,0212-753.2022
Bonsai Sushi (Centro Lido),Japonesa,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 8:30pm,mastercard & visa,None,- - -,
Boulevard Criollo,Internacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 9:00am, 5:00pm,mastercard & visa,None,- - -,0212-563.4774
El Cimarron,Internacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 9:00pm,mastercard & visa,"Filet de pescado al limón, Pabellon criollo, Milanesa a la palmesana",- - -,0212-959.5564
Il Cuore di Gelato,Internacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 8:00pm,mastercard & visa,"Merengada de Oreo con Nutella, Sabor chicle, Merengada de Oreo con Nutella",- - -,0424-152.4816
Danubio (Multicentro Del Este),Internacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 7:00pm,mastercard & amex,None,- - -,0212-265.1465
Ajíes,Internacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", Cerrado, Cerrado,mastercard & visa,None,- - -,0426-519.0262
Juanchi's Burger (CCCT),Salir a comer,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:00am, 8:30pm,mastercard & visa,"Cebolla crujiente, Cebolla crujiente, Cebolla crujiente",- - -,0212-959.1540
Café Olé (Chacao),Internacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 9:00pm,mastercard & visa,None,- - -,
Kami Coco,Internacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 7:00pm,mastercard & visa,None,- - -,0212-461.2441
Miga's (Cubo Negro),Salir a comer,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 6:00pm,mastercard & visa,None,- - -,0212-959.7336
Tasca - Restaurante Madame Fru Fru,Española,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 12:00am,mastercard & visa,"Pollo a la canasta, Callos a la madrileña, Pollo a la canasta",- - -,0212-264.1779
Laedy,Internacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 6:00pm,mastercard & visa,None,- - -,0212-992.4197
Fajitas Grill 1875,Mexicana,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 8:00pm,mastercard & visa,"Fajitas Mixtas, Fajitas Mixtas, Costillas",- - -,0212-452.1146
Ichiban (Plaza Las Américas),Japonesa,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 6:30pm,mastercard & visa,None,- - -,0212-988.0106
Andino Pop,Venezolana,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 6:30am, 6:30pm,mastercard & visa,None,- - -,0424-148.5664
Fit N' Fat,Internacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:00am, 7:00pm,mastercard & visa,"Tequeños de platano, Bubble Waffle, Muffins",- - -,
Green Live,Vegetariana,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 11:00pm,mastercard & visa,None,- - -,0212-2648624
Masakadabra,Internacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:00am, 8:00pm,mastercard & visa,"Berlinesa de nutella y arequipe, Drip cake, Torta chocolate",- - -,0212-7508290
Panabarra,Mediterránea,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:00am, 7:00pm,mastercard & visa,None,- - -,0212-959.1083
Bai Kari,Nacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 5:30pm,mastercard & visa,None,None,0212-987.4471
Delicias Bello Campo,Internacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 4:30pm,mastercard & visa,None,- - -,0212-267.5694
Caffé de Mokambo,Internacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 7:30pm,mastercard & visa,None,- - -,0212-236.0547
Verde Express Market,Internacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 8:00pm,mastercard & visa,None,- - -,0212-753.2262
Fruta Rica,Salir a comer,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 8:00pm,mastercard & visa,None,- - -,
Frutal Mix,Salir a comer,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 9:00am, 7:30pm,mastercard & visa,"Explosion de sabores, Cocada, Explosion de sabores",- - -,
Le Nouveau,Internacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 6:30am, 11:00pm,mastercard & amex,None,- - -,0212-957.7777
Sabrina,Internacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 6:30pm,mastercard & visa,"Rosquillas canarias, Torta con crema especial, Rosquillas canarias",- - -,0212-753.8086
El As de Las Cocadas,Venezolana,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:30am, 7:00pm,mastercard & amex,"Cocada, Cocada, Cocada",- - -,0212-690.1702
Villas Café,Internacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 9:00am, 6:30pm,mastercard & amex,None,- - -,0212-435.3722
Grill Market & Deli (Cerro Verde),Parrillada,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 10:00pm,mastercard & visa,None,- - -,
La Chicha del Hatillo,Venezolana,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:30am, 6:00pm,mastercard & visa,None,- - -,
Madonna,Italiana,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 7:30pm,mastercard & visa,None,- - -,0212-238.0862
La Pista,Internacional,4.0,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 4:00pm y 6:00pm a 10:00pm,mastercard & visa,"Paella, Croquetas de atun, Paella",- - -,0212-266.9894
Art Café (San Ignacio),Internacional,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:00am, 7:00pm,mastercard & visa,None,- - -,
Pizza King (Av OHiggins),Pizzería,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 8:00pm,mastercard & visa,None,- - -,0212-443.0934
Café Bohne,Internacional,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 6:00pm,None,None,- - -,0212-814.3030
T- Bone Grill,Parrillada,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 11:00pm,mastercard & visa,None,- - -,0212-263.6692
Sospeso Cafe,Internacional,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 9:00am, 7:00pm,mastercard & visa,None,- - -,
Coco Factory (Capitolio),Internacional,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 7:00pm,mastercard & visa,None,- - -,
Mirador Hatillano Xiomara La Catira,Venezolana,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 9:00am, 5:00pm,mastercard & visa,None,- - -,0414-301.3782
Pizza King (C.C. Multiplaza Paraíso),Pizzería,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 8:00pm,mastercard & visa,"Pizza 3 quesos y tocineta, Delizza Tradicional, Pizza 3 quesos y tocineta",- - -,
Celi Express,Venezolana,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 6:00am, 5:00pm,mastercard & visa,None,None,0212-265.4812
Noble Chocolates,Venezolana,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 8:00pm,mastercard & visa,None,- - -,
La Croquetina,Pizzería,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 7:00pm,mastercard & visa,None,- - -,0212-958.5316
Surti Donuts,Internacional,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 9:00am, 6:00pm,None,None,- - -,
Guayoyo Gastrobar,Venezolana,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 1:00pm, 11:00pm,mastercard & visa,None,- - -,0412-376.7037
Il Mercatino Italiano,Italiana,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:00am, 5:00pm,mastercard & amex,None,- - -,
El Mesón del Navegante,Internacional,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 9:30pm,mastercard & visa,None,- - -,0212-461.5860
Sushi Outlet,Japonesa,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 10:30pm,mastercard & visa,None,- - -,0212-263.3294
La Salumeria,Internacional,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 9:00am, 4:00pm,mastercard & visa,None,- - -,
El Semáforo,Internacional,None,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 6:00pm,mastercard & amex,None,- - -,0414.235-9188
Los Burros Geniales,Mexicana,3.9,258,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 12:00am,mastercard & visa,None,- - -,0212-435.8157
Hard Rock Café,Salir a comer,3.9,248,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 12:00am,mastercard & visa,"Nachos, Brownie con helado, Legendary burger ",- - -,0212-264.8590
El Tizón,Internacional,3.9,164,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 10:00pm,mastercard & amex,"Chupe de camarones, Causa limeña, Ceviche de mero",- - -,0212-2676715
Pizza's House,Pizzería,3.9,144,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 11:30pm,mastercard & visa,"Pizza pizza's house , Festival de pastas, Pizza diavola",- - -,0212-951.7189
Da Dino (Plaza Las Americas),Italiana,3.9,89,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 12:00am,mastercard & visa,"Pizzas, Pizza diavola con tomate, Pizza al pimentón",- - -,0212-985.1869
La Toscana,Italiana,3.9,68,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 10:00pm,mastercard & visa,"Ensalada tentación, Pizza del Mar , Churrasco de mero en salsa de mariscos",- - -,0212-451.8781
Pension Ana,Italiana,3.9,56,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 7:00pm,mastercard & visa,"Sopa de cebolla, Tocinillo del cielo, Cotoleta parmesana con pasta",- - -,0212-781.6691
Hannsi,Internacional,3.9,55,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:00am, 7:00pm,mastercard & visa,"Café en granos Reyó, Cheesecake , Torta de melocotón",- - -,0212-963.7184
La Buhardilla,China,3.9,52,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 6:30am, 9:00pm,mastercard & visa,"Chuleta sal y pimienta, Fideos de arroz singapur , Lomito 8 sabores",- - -,0212-7539706
La Milanesa Caracas (El Hatillo),Italiana,3.9,51,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 9:00pm,None,"La Milanesa Capresa, Milanesa Fungi, Ensalada César",- - -,0212-300.8914
Grappa Trattoria,Italiana,3.9,51,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 9:00pm,mastercard & visa,"Lomito grappa, Sopa adriática, Carroza de mozarella",- - -,0212-961.3798
Coco Tea & Wine,Internacional,3.9,38,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 11:30pm,mastercard & visa,"Torta de zanahoria, Torta de limón, Pie de mora ",- - -,0212-211.5485
Limoncello,Internacional,3.9,37,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 12:00am,mastercard & amex,"Risotto al limoncello, Parpadelle con salsa de cordero , Ensalada con salmón y queso de cabra",- - -,0212-951.7558
1956,Internacional,3.9,32,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 10:00pm,mastercard & visa,"Lomito Oriental, Lomito con Champiñones, Lomito Oriental",- - -,
Jun Yue,China,3.9,31,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 10:00pm,mastercard & visa,"Sopa wuanton, Arroz Cantones, Arroz frito especial",- - -,0212-952.9985
Come Bien (C. C. Lido),Sandwiches,3.9,30,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:00am, 8:00pm,mastercard & visa,None,- - -,0414-133.3966
Old Ranch,Salir a comer,3.9,29,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 12:00am,mastercard & amex,"Punta al grill, Ensalada de pollo a la milanesa, Pulpo a la gallega",- - -,0212-243.1456
Balkan Burger,Salir a comer,3.9,26,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 8:00pm,mastercard & visa,None,- - -,0212-263.2670
Hanami,Japonesa,3.9,21,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00am, 11:00pm,mastercard & amex,None,- - -,0212-902.1111
Tai Ho,China,3.9,14,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 9:00pm,mastercard & visa,"Arroz Especial, Pollo tai ho, Plato caliente 3 sabores langostinos en salsa blanca pollo con ajonjolí y miel y chuletas de cerdo tibetanas y fideos fritos ",- - -,0212-753.0877
0276 Bistro,Venezolana,3.9,11,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 12:00am,mastercard & visa,"Cartoccio de lomito, Risotto del Huerto, Cartoccio de lomito",- - -,0212-753.8186
Jota's Gourmet,Sandwiches,3.9,10,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:30am, 7:00pm,mastercard & amex,"Hamburguesa Mediterranea , viene con tomates secos y berengenas , encurtidas, Cubanito, Hamburguesa Mediterranea , viene con tomates secos y berengenas , encurtidas",- - -,0212-2667745
La Mansion China,China,3.9,9,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 11:00pm,mastercard & visa,"Plato familiar, Plato familiar, Plato familiar",- - -,0212-6902728
Mini Pizza 77,Pizzería,3.9,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 9:00pm,None,None,- - -,0212-234.1619
La Terraza del Marques,Internacional,3.9,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 4:00am,mastercard & amex,"Carne asada al grill, Pavo al horno, Carne al grill",- - -,0212-238.6542
La Viña del Señor,Tapas,3.9,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 5:00pm, 3:00am,mastercard & visa,None,- - -,0212-262.1742
Pollos Coromoto,Parrillada,3.9,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 12:00pm,mastercard & visa,None,- - -,0212-2325169
La Posada de Cortés,Internacional,3.9,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:30am, 11:00pm,mastercard & amex,"Cazuela de mariscos, Pulpo al grill, Cazuela de mariscos",- - -,0212-953.0394
Sintra,Internacional,3.9,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 9:00pm,mastercard & visa,None,- - -,0212-461.7611
Mamma Nostra,Italiana,3.8,238,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 12:00am,mastercard & amex,None,- - -,0212-267.1271
El Maracana (El Paraiso),Salir a comer,3.8,96,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 10:00pm,mastercard & visa,"Churrasco santa bárbara, Empanadas marroquí, Pollo asado",- - -,0212-451.6270
Bistró Libertador,Internacional,3.8,91,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:00am, 8:00pm,mastercard & visa,"Liminada bistro , Cerveza artesanal, Hamburguesa Libertador.",- - -,0212-8625584
De Casta Life & Food,Mediterránea,3.8,86,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:00am, 10:00pm,mastercard & amex,"Carpaccio de pulpo, Costillitas barbecue con papas fritas, Salmón a la plancha",- - -,0212-959.8639
Blue Bar,Mediterránea,3.8,67,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 2:00pm, 2:30am,mastercard & amex,"Degustación de ceviches, Hamburguesa de carne Bluebar, Salmon a la plancha",- - -,0212-959.2208
Il Grillo Express,Italiana,3.8,62,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 1:00pm, 10:00pm,mastercard & visa,"Pizza de tocineta y cebollin, Tortellinis de queso brie y peperoncino , Risotto Dr. Mendoza",- - -,0212-211.5566
Casa 22,Internacional,3.8,49,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 5:00pm, 11:30pm,mastercard & visa,"Tequeños hatillanos, Postre de chocolate negro, Empanaditas de queso manchego ",- - -,0212-435.6722
Montaitos,Española,3.8,49,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 4:00pm, 12:30am,mastercard & visa,"Papas bravas, Montaitos, Cacerola de chorizo y queso",- - -,0212-263.3752
Tardes Colombianas,Colombiana,3.8,46,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 5:00pm,mastercard & visa,"Bandeja paisa, Mazamorra paisa, Mute",- - -,0212-239.8755
La Fallet,Internacional,3.8,28,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 12:00am,mastercard & amex,"Paella, Parrilla mixta, Paella",- - -,0212-266.5257
Trattoria del Sole,Italiana,3.8,25,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 9:00pm,mastercard & amex,"Fideua trattoria, Rigattoni a la Napole , Parmeggiana de Pollo",- - -,0212-244.3314
Don Corleone,Italiana,3.8,24,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 11:00pm,mastercard & visa,"Pizza Don Corleone, Alcapone, Costilla al horno",- - -,0212-2663285
Bonsai Sushi (Expreso Baruta),Japonesa,3.8,18,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 9:00pm,mastercard & visa,"Tokyo roll, Samuray Roll, Tokyo roll",- - -,0212-283.3742
